filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
image_18.png,-0.20563315,-0.07650435,-0.47726622,1.0586469,-0.7081189,0.27854058,-0.804403,0.6244746,-0.65490216,0.19128162,-1.0313691,-0.29308507,0.26651627,0.08609565,0.64467025,-0.9864498,0.29896837,-0.30064002,-0.6634154,-0.4769179,0.29655284,0.8551012,-0.36250818,1.3197469,-0.6456533,-0.4297473,1.0884099,0.64556694,-0.2662876,-0.41868436,1.4811509,1.4164808,0
image_19.png,-0.015474359,-0.3529522,-0.06400178,0.85630363,0.71987283,0.521994,0.04841,0.03472508,-0.10094972,0.40142205,0.59404576,-0.5193369,0.24868563,0.3040788,-0.12417361,-0.67835885,0.22367817,0.025184076,-0.17711979,-0.64096445,0.2827419,0.9564811,-0.13364497,0.3125079,-0.32772183,-0.3827366,0.34065053,0.43620706,-0.8691929,0.4375417,0.29919714,0.7835983,0
image_20.png,-0.13206291,-0.2745606,-0.8049624,0.059891272,-0.24500777,0.82745486,-0.3006116,0.16033208,-0.31776774,0.9849641,-0.5065599,0.2231007,0.047654446,-0.39974895,0.4620797,-0.6432315,-0.4235815,0.4037322,-0.10763385,-0.37333298,-0.47773495,0.26095292,-0.32843807,1.4328078,0.0072489516,-0.3490247,0.012426724,0.60394734,-0.0767764,-1.5531172,1.1820288,0.7987695,0
image_21.png,-0.012134204,-0.070558645,-0.65052193,-0.01589626,0.13933317,0.5433829,0.3735261,-0.00867817,-0.298736,0.28753355,-0.34391403,-0.43021488,-0.22354919,-0.14533448,0.21311364,-0.7403571,0.41540864,0.49655843,-0.022293353,0.02900879,0.25984067,0.10905962,-0.5659543,0.68128383,-0.32510942,0.017785821,0.051791705,0.03506984,-0.17439626,-0.28626496,0.5325094,0.3231043,0
image_22.png,-0.31680462,-0.04402802,0.37588346,1.2565687,-0.28425133,-0.05710025,-0.84073734,0.70103043,-0.424609,0.31637627,0.075215384,0.24722987,0.2914646,0.5109945,0.5259829,-0.40767112,0.010601784,-0.030407395,0.0227902,-1.0375452,-0.26075643,0.7320429,0.04524386,0.7340576,0.076046616,-0.3616406,0.44245192,0.68421644,-0.9822395,-0.3884804,0.252287,0.8212552,0
image_23.png,-0.17203297,0.051019672,-0.56619847,0.34676063,0.0575965,0.015946487,-0.189004,-0.247921,0.03502656,0.010478082,-0.2630806,0.21095568,0.0045565777,0.23363061,0.62136066,-1.1158687,0.38091058,0.013880964,-0.017868549,-0.32384637,0.1346746,0.5414979,0.26146615,0.49504218,-0.09190729,-0.59662706,0.87092304,0.5099782,0.121438645,-0.29175928,0.6548089,0.37731785,0
image_24.png,-0.22151151,-0.15761264,0.008116249,0.75950736,-0.059983492,0.19201243,-0.54870737,0.5621557,-0.23930942,0.23746137,-0.10427478,0.013361584,0.1753905,0.41790956,0.31949815,-0.44508505,0.037977166,0.100161694,0.06884965,-0.4768355,0.059038866,0.44169316,-0.119856894,0.35691354,-0.27233785,-0.45899558,0.31542295,0.43163615,-0.26566184,-0.3584655,0.34197545,0.64878017,0
image_25.png,-0.16034208,-0.15007806,0.26007614,0.5228137,0.30904528,0.24697816,-0.14967258,0.15563406,-0.21547177,0.023873245,0.4245835,-0.56491375,0.33655185,0.49919796,0.089622505,-0.5739214,0.17871101,-0.123212144,0.24022567,-0.5872658,0.71520275,0.32425666,-0.20348358,0.12730454,-0.4236275,-0.59150475,0.36654258,0.5579764,-0.47972852,0.25887552,0.25114003,0.54193574,0
image_26.png,-0.1567938,-0.30190033,0.21091096,1.175484,0.49502,0.02150802,-0.57710266,0.4263197,-0.28861254,-0.17408842,0.005915628,-0.8655104,0.11671061,0.6672864,0.34485567,-1.5004674,0.5943511,0.033496693,-0.26424906,-1.012606,1.2127806,1.0284135,-0.50077945,0.8145289,-0.927522,-1.1135826,1.2661309,0.87998503,-1.0960759,0.98937714,0.7369152,1.2999791,0
image_27.png,-0.39215603,-0.22273749,-0.31957877,-0.036668397,-0.76450604,0.35141373,-0.5468147,1.197284,-1.2156452,0.5562521,-0.7998668,-0.64034706,-0.034990415,-0.2715171,0.49510527,-0.1852358,-0.39236814,0.34342086,0.041525077,0.16151194,0.14347418,-0.4248787,-0.40901634,1.2624569,-0.59091395,0.28595227,0.15193161,0.33446386,-0.29861248,-0.9945514,1.515013,1.3433053,0
image_28.png,-0.009006872,-0.0077797147,0.13437952,1.2043942,0.29829237,1.1235726,0.05350752,-0.2774855,0.32371402,0.5727221,0.44224,0.6825277,0.46571976,-0.040248927,0.71287304,-0.42196462,-0.6014955,0.20057014,1.0499378,-0.9333447,-0.06650957,-0.014453718,0.3799723,0.111089215,0.27050173,-0.31070074,-0.4166119,0.36893556,-0.34503138,-0.33575183,0.044492606,-0.11533519,0
image_29.png,-0.16549668,0.028485432,-0.33701044,0.184293,0.2358172,0.2616733,-0.130992,-0.22801171,-0.26555708,0.32474136,0.16243917,-0.38101894,0.19718985,-0.1187588,0.4265865,-0.859389,0.23999375,-0.0066055595,-0.29399252,-0.13264044,0.38304225,0.50219744,-0.2420341,0.43400759,-0.42518476,-0.35014233,0.16105323,0.56501216,-0.13920857,-0.041213784,0.35369176,0.6461634,0
image_30.png,-0.046016026,0.029757868,-0.2701422,0.23128168,0.271458,0.09564638,-0.32839075,-0.20849356,-0.23635751,0.37037712,0.2635528,-0.22059733,0.19644661,-0.07874315,0.37581605,-0.8240106,0.31347474,-0.03526206,-0.5345478,-0.11148946,0.23140922,0.5218968,-0.28908253,0.43078467,-0.4657143,-0.4228243,0.17921177,0.55928284,-0.26121655,-0.17759907,0.08595674,0.80958414,0
image_31.png,0.029072272,-0.036484834,-0.47785768,0.064247325,0.04182274,0.30031356,-0.048630696,-0.03341489,-0.063226774,0.28361753,0.013314284,-0.039011355,-0.07983995,0.021581845,0.120036244,-0.651787,0.23406056,0.26753098,0.030369347,-0.21136424,-0.006826794,0.15610337,-0.12255771,0.49440178,-0.18778688,-0.32540095,0.2376048,0.3479167,-0.08811174,-0.51009965,0.36698553,0.41584107,0
image_32.png,-0.018504182,-0.09903924,-0.3607396,0.34281132,0.17218368,0.47322232,0.054671817,0.039445657,0.08219972,0.16441935,-0.2925962,-0.33008707,0.13783404,0.11253905,0.1607642,-0.7731247,0.27303088,0.19971009,0.084853835,-0.4722727,0.32671165,0.27832183,-0.3852384,0.7196158,-0.1739951,-0.6124416,0.43931124,0.3901171,-0.17773424,-0.20095298,0.61843985,0.3097839,0
image_33.png,-0.6749743,-0.14243855,-0.46579337,0.9704696,-0.47059914,-0.24338095,-0.30464143,0.10829041,-0.88140213,-0.19679274,-0.2428183,0.08769424,-0.6632823,0.08526271,0.8330777,-0.8380949,-0.30343604,-0.7420899,0.11982353,-1.1571248,0.4345523,1.3520955,-0.3233048,0.5732481,-0.069779545,-0.92737484,1.1229795,1.0727049,-0.31259272,-0.10064709,0.8628601,1.0384383,0
image_34.png,0.05260314,-0.06009889,-0.13869797,0.025452608,-0.10466014,0.103707075,-0.0020333945,-0.26252195,0.031097494,0.089590415,0.14729573,-0.01339094,-0.057993732,-0.16941193,0.002791526,-0.1531593,-0.06409599,0.00490355,0.2879652,-0.0707453,0.057905056,0.041878268,0.19283901,-0.04257304,-0.14562868,-0.0022478746,0.02171594,0.21875717,0.15190268,0.07843783,0.041391913,-0.055815537,0
image_35.png,0.0071588405,0.3071749,-0.5779132,1.6312916,-0.09755946,-0.12727933,-0.20860495,0.101452745,0.19799829,-0.5979185,-1.1759558,-0.5468354,0.47881588,0.21193999,0.50788796,-1.6741873,0.91766834,-0.5355378,-0.42543766,-1.0048888,1.1163788,1.3681078,-0.20203555,1.1222943,-0.49996042,-1.3378835,2.0662467,0.90515995,-0.16530702,0.723458,1.2287437,1.1544077,0
image_36.png,-0.118266545,0.04989928,0.07494584,0.21604086,0.013207279,0.28086743,0.10522318,-0.19001098,-0.28310013,-0.16901574,0.269256,-0.8018553,0.055499118,-0.08960808,-0.003966014,-0.407186,0.1777245,-0.4746498,-0.18549678,-0.56940156,0.2771817,0.5119525,-0.21084562,0.33925328,-0.26229605,0.17895962,0.43692258,0.51157963,-0.52421063,0.41070902,0.2637724,0.36807668,0
image_37.png,-0.19126484,-0.04844628,0.23147695,1.3277645,-0.07886252,-0.0430393,-0.77047265,0.66605234,0.07406454,0.02502095,-0.75697,0.17560785,0.15795387,0.48003322,0.8260726,-1.0034537,0.34172687,0.2650587,0.04815622,-0.93296105,0.15104024,0.35793495,-0.16847096,1.0347769,-0.05152906,-0.86777437,0.91927016,0.49044073,-0.86642396,0.07715666,0.599799,0.5481534,0
image_38.png,0.0732478,-0.3100192,-0.010736851,0.7105868,0.32552,0.3389585,-0.36604804,-0.12739629,0.03411352,0.2168599,0.09252114,-0.2935657,0.40676403,0.22528802,0.12520257,-0.8290661,0.16883546,0.026265167,-0.07756722,-0.5973762,0.384801,0.88165855,0.0052598296,0.5338314,-0.5254821,-0.4485159,0.5282097,0.60099447,-0.25590107,0.22698697,0.40609568,0.5386164,0
image_39.png,-0.3255523,-0.36392102,0.5354601,0.73950726,-0.058566242,0.40811726,-0.7208989,0.17254539,-0.09481299,0.2694714,-0.0019565418,0.10214031,0.3442851,0.53761303,0.7608602,-0.75658804,-0.23282477,0.19026802,0.58165145,-0.8703021,0.46582273,0.046973065,-0.2068768,0.5587609,-0.25017983,-0.766676,0.09451087,0.57938707,-0.4651788,-0.085231915,0.45158026,0.08123665,0
image_40.png,-0.16542257,-0.19342147,0.36282992,0.22404203,-0.0420359,0.5939596,-0.17638852,-0.063850395,-0.007269853,0.3209858,0.20508786,0.37748787,0.14951423,0.18523434,0.55163044,-0.15164275,-0.47433367,0.23791578,0.75531083,-0.32426026,-0.009163211,-0.46701762,0.1806529,0.09747226,0.08940537,0.0028207365,-0.42229578,0.09126437,-0.19573382,-0.36144984,0.17647988,-0.29375494,0
image_41.png,-0.35949045,0.05118656,0.17799047,1.0524262,-0.3052454,-0.030012896,-0.5557912,0.57730395,-0.33439866,-0.049346164,-0.17464633,-0.3284817,0.22399335,0.27588052,0.44753033,-0.6832175,0.14942223,-0.0018286712,0.21863955,-0.9576666,0.43204784,0.54571503,-0.12431727,0.5697959,-0.22966707,-0.5155028,0.61268413,0.6521045,-0.55833095,0.34264156,0.49731097,0.57539856,0
image_42.png,-0.3376027,-0.3558736,0.64568543,0.58114177,-0.16356604,0.53156036,-0.6258074,0.29411843,0.000380165,0.3289979,-0.07022883,0.27662352,0.26524743,0.4866831,0.6529075,-0.3718999,-0.37481222,0.315308,0.70291543,-0.8616265,0.08878596,-0.31998655,-0.16123323,0.54023457,0.09280137,-0.48106518,-0.21763861,0.30802608,-0.59271365,-0.23461702,0.3733109,-0.27961534,0
image_43.png,-0.3577063,-0.16415586,-0.28895548,0.43575308,0.33385527,0.39846945,-0.20495386,0.14541553,0.07872475,0.71516955,0.25129974,0.37453306,-0.13709493,0.07006036,0.62507963,-0.5505391,-0.07238276,0.6449507,0.5604805,-0.6025012,-0.87080646,0.21374778,0.73407,0.387482,0.30321574,-0.105124,0.25950444,0.48304486,-0.7023903,-0.38823363,0.5286198,0.0108842,0
image_44.png,-0.08573594,0.12448208,-0.57588303,0.62443036,-0.28889462,0.4037622,0.10512909,-0.33781567,-0.41909724,-0.15423703,-0.17033012,-0.59669316,-0.035488322,-0.25174865,0.22690383,-0.77156794,0.5569415,-0.4632974,-0.53478724,-0.2064972,0.31183243,0.9179891,-0.08383964,0.25480747,-0.5197241,0.3723172,0.57809865,0.177839,-0.1438675,0.65744156,0.59255904,0.5006684,0
image_45.png,-0.115890265,-0.010489986,0.12746212,-0.07942321,-0.21963458,0.095092714,-0.2621631,0.109963395,-0.16659784,0.03896595,0.10401817,0.0687208,-0.1659948,0.08536521,0.27900952,-0.113861844,-0.11167111,0.19743383,0.6477707,-0.25322175,0.16757666,-0.61933994,0.08200365,0.18446665,-0.10979715,-0.20373295,0.008305833,0.24743219,-0.21688627,-0.22866386,0.21374485,-0.030699378,0
image_46.png,-0.4749927,-0.40610084,0.44797757,1.9073027,-0.62841,-0.17229435,-1.3815677,0.50656646,-0.495008,-0.032293692,-0.497974,0.5159717,0.12700853,0.92073333,0.9389191,-0.91099507,0.023905255,-0.7145449,-0.7170743,-1.6279039,-0.04863279,1.7711282,-0.36733556,1.0610135,-0.031119497,-0.92110074,1.2421606,0.83419913,-1.0914886,0.031183027,0.76782596,0.9190584,0
image_47.png,0.019022528,0.029596172,-0.2640663,0.04220795,-0.2054588,0.18336518,0.07306706,-0.31252205,-0.09277884,0.04695707,0.20157702,-0.0016702608,-0.17580497,-0.25042108,0.05259832,-0.14291967,-0.10131603,-0.061923668,0.44524866,-0.19586062,0.123580724,0.0015045053,0.14441758,-0.041946765,-0.16332524,-0.025079455,0.020742796,0.32559913,0.1548563,-0.010190599,0.07097446,-0.0073766992,0
image_48.png,-0.3651017,-0.17463124,-0.25822836,2.0897129,0.48315254,0.41081554,-0.52548295,0.56486475,0.24164516,0.60577035,-0.38815844,0.3613634,0.49508092,0.30357543,1.0025282,-1.216293,0.14597924,0.18463023,-0.28383023,-0.9436634,-0.56354624,1.3632802,0.061037093,0.5865382,0.19468696,-0.68314767,0.67998165,0.46062884,-0.6037515,-0.10193405,0.15576336,0.72041047,0
image_49.png,0.20293912,0.098408386,0.3952874,1.6132623,0.8855714,0.70889753,0.32059306,0.29739872,0.60483164,0.4886604,0.04999908,0.46304962,0.5270387,-0.31147328,0.46781468,-0.13026753,-0.5718924,0.67034537,0.83094877,-1.2937455,-0.11063544,-0.08629514,0.03536255,0.61006314,0.7319033,-0.4821931,-0.22910106,0.123598106,-1.1704218,0.29258436,-0.36452737,-0.07782663,0
image_50.png,0.34575704,0.33671132,-0.03239847,0.59656614,0.0038956364,-0.02547144,0.15966602,-0.3623787,0.12178561,-0.2955617,0.08454606,-0.07206785,-0.032122374,-0.53024495,-0.06469172,0.010025388,-0.12803459,-0.29442105,0.52050585,-0.83595026,0.6267103,-0.056336824,-0.19597754,0.35578874,-0.030330552,-0.5429133,0.3621288,0.54355913,-0.3045619,0.45008838,-0.2225338,0.14884356,0
image_51.png,0.39626157,0.2809191,-0.18100908,0.9590254,0.32985356,-0.006753587,-0.24318798,0.13315932,0.31204522,0.024049046,-0.07122081,-0.20382836,0.5543376,-0.20084918,0.03152453,-0.47916892,0.2709345,0.019212909,-0.09804507,-0.67196965,0.16631941,0.38450605,-0.24922796,0.5326703,-0.28161114,-0.6731869,0.62139314,0.6001544,-0.21852885,-0.13548145,-0.4671148,0.6477136,0
image_52.png,-0.62664807,-0.29945728,0.3062206,0.9161536,0.25205997,0.27749825,-0.61049783,1.1383761,-0.073941514,0.4898136,-0.072327964,0.46643308,-0.13027565,0.9916831,0.7703739,-0.55002165,0.19995311,0.8501078,0.5391626,-0.44150782,-0.7794582,0.018150855,0.5580515,0.20348316,0.25230417,-0.08197417,0.20437682,-0.009028588,-1.011592,-0.40251067,0.49264026,0.2132612,0
image_53.png,0.0010968407,-0.14408042,0.20115303,0.7165963,0.10469343,0.2551192,-0.14908805,0.18470864,0.022336438,0.06567495,0.22763148,-0.10964964,0.25538355,0.34818062,0.00046329052,-0.26670712,0.05621915,0.03326798,0.46011496,-0.53517354,0.31008705,0.14755802,-0.045519352,0.08296625,-0.20170695,-0.4226415,0.14451213,0.284776,-0.36703652,0.09773573,0.0060390574,0.2494882,0
image_54.png,-0.29043913,-0.33480465,-0.08564591,0.39102772,-0.40509847,0.22223075,-0.8675339,0.7083563,-0.8032346,0.59092987,-0.459239,-0.19376464,0.11030353,-0.03279258,0.5583354,-0.5281591,-0.3075976,0.37728804,-0.19631548,-0.20995949,0.2502314,0.2746067,-0.45769382,1.0875499,-0.62903583,-0.21424733,0.056817215,0.51188445,-0.30235636,-0.5630131,0.9563959,1.0872514,0
image_55.png,0.06602166,-0.073451385,0.19431224,0.24707597,0.3675404,0.22748905,0.057300393,-0.20377414,-0.083495274,0.08257445,0.42636544,-0.3186855,0.19875033,0.08858181,0.022371106,-0.24591047,0.033423852,-0.08440081,0.096664056,-0.32160097,0.35412794,0.27852035,0.04821013,0.10861085,-0.23218898,-0.07124333,0.14976001,0.33665088,-0.43418103,0.3247086,0.09415209,0.2592689,0
image_56.png,-0.4776567,-0.4612561,0.39110214,1.1969047,0.49194548,0.8410359,-0.6074608,0.22954947,0.2655738,0.93296546,0.2999202,0.64143324,0.55520695,0.4627883,0.8836657,-0.6761196,-0.48173302,0.5603197,0.48060453,-1.2769495,-0.8729243,0.615376,0.4103654,0.5918438,0.4897398,-0.32306343,-0.12659535,0.49046385,-0.91043913,-0.49752948,0.26139992,-0.17250921,0
image_57.png,-0.14724608,-0.19186816,0.25966015,0.5246565,0.16897514,0.4243097,-0.157279,0.17237945,0.1625955,0.24491377,0.13181928,0.23148057,-0.0067028366,0.3021636,0.2819092,-0.24121849,-0.0741727,0.37522566,0.5650007,-0.37351453,-0.27685687,0.0811397,0.4681838,-0.07314948,0.043173388,0.09831109,-0.037630424,0.074781686,-0.3699256,0.0956009,0.17217785,-0.19408354,0
image_58.png,-0.47564286,-0.14552304,-0.32695034,0.8056536,0.4748767,0.02599401,-0.3943252,0.739188,-0.3833917,0.42883626,-0.594956,-0.33112255,0.06944644,0.03965414,0.9458632,-1.0758398,0.059511367,0.38331857,-0.54721713,-0.7154542,0.012660182,0.74800247,-0.8936532,1.2161752,0.010861418,-0.8445959,0.65140593,0.6527699,-0.735194,-0.4140321,0.31977046,0.965956,0
image_59.png,-0.062560745,0.24305831,-0.6620571,-0.28721195,-0.26149252,0.023660947,-0.20140144,-0.009330871,-0.18602696,0.3621334,-0.2817044,-0.22871394,-0.10454829,-0.49434873,0.3657899,-0.64371175,0.28716457,0.35512608,-0.14994168,0.23100866,-0.105548985,-0.19077031,0.070601985,0.65815383,-0.27181605,-0.041647132,0.24124983,0.40262088,0.06740826,-0.36104515,0.6452289,0.4316612,0
image_60.png,0.5192347,0.48520815,0.04778896,0.688178,-0.20506455,-0.23737285,-0.038518887,-0.08289779,0.26085514,-0.22679478,-0.47448164,0.33238,-0.033326834,-0.6917555,-0.13731395,0.4948149,-0.043354664,0.044625957,0.55716336,-1.1846814,-0.0332784,-0.1478946,0.2789645,0.9533567,0.4664907,-0.275365,0.6334587,0.4839326,-0.7207697,0.34807163,0.05439198,-0.19361444,0
image_61.png,-0.41575572,-0.24342193,-0.080984436,0.062250856,0.57006913,0.3908314,-0.15610136,-0.033955656,-0.045068827,0.55269367,0.27281827,0.19408834,0.31710556,0.37643135,0.64173585,-0.48667496,-0.15000188,0.222065,0.018549092,-0.15234342,-0.21782884,0.19582438,0.088445626,0.17126733,0.16641326,-0.3591083,-0.08023977,0.27574134,-0.20115209,-0.5606793,0.25779313,0.089925945,0
image_62.png,-1.4003035,-1.1396933,0.3687427,2.7094715,0.45080644,0.08360289,-1.1022545,0.35028794,-0.3304426,0.87557447,-0.0077849375,2.319361,-0.3428225,1.5269855,2.2046492,-0.6509358,-0.9905668,-0.43150547,0.11403322,-1.710294,-1.4539138,2.220469,0.8042104,0.059478648,1.3794016,-1.0758308,0.8171824,0.47567728,-1.5230318,-0.2388834,0.69776326,0.08489436,0
